,SOC,SOH,Power,T,SEI_after,SEI_delta
6973,46,1.8889,0.36841999999999997,23,1.88890047605615e-08,47.60561499
6974,46,1.8889,0.47368000000000005,23,1.88890048659102e-08,48.65910199
6975,46,1.8889,0.57895,23,1.8889004973712e-08,49.737120000000004
6976,46,1.8889,0.68421,23,1.8889005085448597e-08,50.85448599
6977,46,1.8889,0.78947,23,1.88890051997906e-08,51.99790599
6978,46,1.8889,0.89474,23,1.8889005316488e-08,53.16487999
6979,46,1.8889,1.0,23,1.88890054364593e-08,54.36459297
6990,46,2.0,0.052632000000000005,23,2.0000004456546e-08,44.56545999
6991,46,2.0,0.15789,23,2.0000004554349198e-08,45.543492
6992,46,2.0,0.26316,23,2.0000004653368898e-08,46.533689
6993,46,2.0,0.36841999999999997,23,2.00000047559018e-08,47.55901799
6994,46,2.0,0.47368000000000005,23,2.0000004860587e-08,48.60587001
6995,46,2.0,0.57895,23,2.0000004968996998e-08,49.68997001
6996,46,2.0,0.68421,23,2.00000050792299e-08,50.79229898
6997,46,2.0,0.78947,23,2.00000051932983e-08,51.932983
6998,46,2.0,0.89474,23,2.00000053086301e-08,53.08630101
6999,46,2.0,1.0,23,2.0000005428123997e-08,54.281240000000004
7010,45,1.0,0.052632000000000005,23,1.00000044669059e-08,44.669059000000004
7011,45,1.0,0.15789,23,1.00000045693339e-08,45.693339
7012,45,1.0,0.26316,23,1.00000046745729e-08,46.745729
7013,45,1.0,0.36841999999999997,23,1.00000047829737e-08,47.829737
7014,45,1.0,0.47368000000000005,23,1.00000048948372e-08,48.948372
7015,45,1.0,0.57895,23,1.00000050100052e-08,50.10005199
7016,45,1.0,0.68421,23,1.00000051286786e-08,51.286786
7017,45,1.0,0.78947,23,1.00000052502784e-08,52.502784
7018,45,1.0,0.89474,23,1.00000053761942e-08,53.761942000000005
7019,45,1.0,1.0,23,1.0000005504862601e-08,55.048626
7030,45,1.1111,0.052632000000000005,23,1.11110044661589e-08,44.66158901
7031,45,1.1111,0.15789,23,1.11110045674696e-08,45.674696000000004
7032,45,1.1111,0.26316,23,1.11110046717858e-08,46.71785801
7033,45,1.1111,0.36841999999999997,23,1.11110047802475e-08,47.80247501
7034,45,1.1111,0.47368000000000005,23,1.1111004891156299e-08,48.91156301
7035,45,1.1111,0.57895,23,1.1111005005664299e-08,50.05664301
7036,45,1.1111,0.68421,23,1.11110051232629e-08,51.23262901
7037,45,1.1111,0.78947,23,1.111100524456e-08,52.44560001
7038,45,1.1111,0.89474,23,1.11110053692654e-08,53.69265401
7039,45,1.1111,1.0,23,1.11110054969785e-08,54.96978501
7050,45,1.2222,0.052632000000000005,23,1.22220044651383e-08,44.65138299
7051,45,1.2222,0.15789,23,1.22220045662496e-08,45.662496000000004
7052,45,1.2222,0.26316,23,1.2222004670029301e-08,46.70029299
7053,45,1.2222,0.36841999999999997,23,1.22220047781441e-08,47.781441
7054,45,1.2222,0.47368000000000005,23,1.22220048877668e-08,48.87766799
7055,45,1.2222,0.57895,23,1.22220050012822e-08,50.01282199
7056,45,1.2222,0.68421,23,1.2222005118439699e-08,51.184397
7057,45,1.2222,0.78947,23,1.22220052387162e-08,52.387162
7058,45,1.2222,0.89474,23,1.22220053618008e-08,53.61800799
7059,45,1.2222,1.0,23,1.22220054883846e-08,54.88384599
7070,45,1.3333,0.052632000000000005,23,1.3333004464290599e-08,44.64290601
7071,45,1.3333,0.15789,23,1.3333004564563701e-08,45.645637
7072,45,1.3333,0.26316,23,1.33330046692821e-08,46.692821
7073,45,1.3333,0.36841999999999997,23,1.33330047749065e-08,47.749065
7074,45,1.3333,0.47368000000000005,23,1.33330048848363e-08,48.848363
7075,45,1.3333,0.57895,23,1.33330049972624e-08,49.97262401
7076,45,1.3333,0.68421,23,1.33330051133072e-08,51.133072
7077,45,1.3333,0.78947,23,1.33330052322771e-08,52.322771
7078,45,1.3333,0.89474,23,1.33330053552526e-08,53.55252601
7079,45,1.3333,1.0,23,1.33330054810752e-08,54.81075201
7090,45,1.4444,0.052632000000000005,23,1.4444004463422502e-08,44.634225
7091,45,1.4444,0.15789,23,1.4444004563797799e-08,45.637978000000004
7092,45,1.4444,0.26316,23,1.4444004665753702e-08,46.657537
7093,45,1.4444,0.36841999999999997,23,1.44440047721504e-08,47.721503999999996
7094,45,1.4444,0.47368000000000005,23,1.44440048814338e-08,48.814338
7095,45,1.4444,0.57895,23,1.4444004993147098e-08,49.931471
7096,45,1.4444,0.68421,23,1.4444005108701101e-08,51.087011
7097,45,1.4444,0.78947,23,1.44440052269454e-08,52.269453999999996
7098,45,1.4444,0.89474,23,1.44440053486027e-08,53.48602699
7099,45,1.4444,1.0,23,1.4444005472358599e-08,54.723586
7110,45,1.5556,0.052632000000000005,23,1.55560044622285e-08,44.62228501
7111,45,1.5556,0.15789,23,1.55560045618995e-08,45.618995
7112,45,1.5556,0.26316,23,1.55560046641829e-08,46.64182901
7113,45,1.5556,0.36841999999999997,23,1.55560047699246e-08,47.69924598
7114,45,1.5556,0.47368000000000005,23,1.55560048778014e-08,48.778014
7115,45,1.5556,0.57895,23,1.55560049892722e-08,49.892722
7116,45,1.5556,0.68421,23,1.55560051032461e-08,51.03246098
7117,45,1.5556,0.78947,23,1.5556005220895e-08,52.20895001
7118,45,1.5556,0.89474,23,1.55560053410913e-08,53.41091299
7119,45,1.5556,1.0,23,1.55560054648352e-08,54.64835199
7130,45,1.6667,0.052632000000000005,23,1.66670044609308e-08,44.609308
7131,45,1.6667,0.15789,23,1.66670045601629e-08,45.601628999999996
7132,45,1.6667,0.26316,23,1.66670046615685e-08,46.615685
7133,45,1.6667,0.36841999999999997,23,1.66670047663351e-08,47.66335101
7134,45,1.6667,0.47368000000000005,23,1.6667004874347e-08,48.74347002
7135,45,1.6667,0.57895,23,1.66670049846578e-08,49.846578
7136,45,1.6667,0.68421,23,1.66670050982959e-08,50.98295902
7137,45,1.6667,0.78947,23,1.6667005215000002e-08,52.14999999
7138,45,1.6667,0.89474,23,1.6667005334175198e-08,53.34175202
7139,45,1.6667,1.0,23,1.6667005456139902e-08,54.561399
7150,45,1.7778,0.052632000000000005,23,1.77780044595446e-08,44.59544601
7151,45,1.7778,0.15789,23,1.77780045577564e-08,45.577564
7152,45,1.7778,0.26316,23,1.7778004659542e-08,46.59542001
7153,45,1.7778,0.36841999999999997,23,1.77780047639389e-08,47.63938901
7154,45,1.7778,0.47368000000000005,23,1.7778004870751898e-08,48.70751903
7155,45,1.7778,0.57895,23,1.77780049803186e-08,49.80318602
7156,45,1.7778,0.68421,23,1.77780050930908e-08,50.93090802
7157,45,1.7778,0.78947,23,1.7778005208515302e-08,52.085153000000005
7158,45,1.7778,0.89474,23,1.77780053267706e-08,53.26770602
7159,45,1.7778,1.0,23,1.7778005447948398e-08,54.47948403
7170,45,1.8889,0.052632000000000005,23,1.8889004457757e-08,44.57756998
7171,45,1.8889,0.15789,23,1.88890045559258e-08,45.559258
7172,45,1.8889,0.26316,23,1.8889004656584702e-08,46.56584697
7173,45,1.8889,0.36841999999999997,23,1.8889004760359e-08,47.60358999
7174,45,1.8889,0.47368000000000005,23,1.88890048662134e-08,48.66213398
7175,45,1.8889,0.57895,23,1.88890049758228e-08,49.75822799
7176,45,1.8889,0.68421,23,1.88890050870024e-08,50.87002399
7177,45,1.8889,0.78947,23,1.88890052018772e-08,52.01877199
7178,45,1.8889,0.89474,23,1.88890053190133e-08,53.19013299
7179,45,1.8889,1.0,23,1.8889005439841898e-08,54.398419
7190,45,2.0,0.052632000000000005,23,2.00000044556539e-08,44.55653901
7191,45,2.0,0.15789,23,2.00000045534879e-08,45.534879
7192,45,2.0,0.26316,23,2.00000046533784e-08,46.533784000000004
7193,45,2.0,0.36841999999999997,23,2.0000004756088702e-08,47.56088699
7194,45,2.0,0.47368000000000005,23,2.00000048618656e-08,48.61865601
7195,45,2.0,0.57895,23,2.00000049708234e-08,49.70823399
7196,45,2.0,0.68421,23,2.00000050806821e-08,50.806821
7197,45,2.0,0.78947,23,2.00000051948271e-08,51.94827099
7198,45,2.0,0.89474,23,2.00000053112255e-08,53.11225499
7199,45,2.0,1.0,23,2.00000054302005e-08,54.30200498
7210,44,1.0,0.052632000000000005,23,1.00000044667002e-08,44.667002000000004
7211,44,1.0,0.15789,23,1.0000004569022e-08,45.690220000000004
7212,44,1.0,0.26316,23,1.00000046738153e-08,46.738153000000004
7213,44,1.0,0.36841999999999997,23,1.0000004782945e-08,47.82945
7214,44,1.0,0.47368000000000005,23,1.00000048942128e-08,48.94212799
7215,44,1.0,0.57895,23,1.00000050090254e-08,50.09025399
7216,44,1.0,0.68421,23,1.00000051279431e-08,51.27943099
7217,44,1.0,0.78947,23,1.0000005249566699e-08,52.495667000000005
7218,44,1.0,0.89474,23,1.00000053750764e-08,53.750764000000004
7219,44,1.0,1.0,23,1.0000005503943799e-08,55.039438
7230,44,1.1111,0.052632000000000005,23,1.1111004465808e-08,44.65808001
7231,44,1.1111,0.15789,23,1.11110045675754e-08,45.675754
7232,44,1.1111,0.26316,23,1.11110046722308e-08,46.72230801
7233,44,1.1111,0.36841999999999997,23,1.1111004779746e-08,47.79746001
7234,44,1.1111,0.47368000000000005,23,1.11110048909306e-08,48.90930601
7235,44,1.1111,0.57895,23,1.11110050054672e-08,50.05467201
7236,44,1.1111,0.68421,23,1.11110051226486e-08,51.22648601
7237,44,1.1111,0.78947,23,1.1111005243822e-08,52.43822001
7238,44,1.1111,0.89474,23,1.11110053683757e-08,53.68375701
7239,44,1.1111,1.0,23,1.11110054962159e-08,54.962159
7250,44,1.2222,0.052632000000000005,23,1.2222004464894501e-08,44.64894499
7251,44,1.2222,0.15789,23,1.22220045664601e-08,45.66460099
7252,44,1.2222,0.26316,23,1.2222004670361801e-08,46.70361799
7253,44,1.2222,0.36841999999999997,23,1.22220047776254e-08,47.776253999999994
7254,44,1.2222,0.47368000000000005,23,1.22220048880946e-08,48.88094599
7255,44,1.2222,0.57895,23,1.22220050008279e-08,50.008278999999995
7256,44,1.2222,0.68421,23,1.22220051183193e-08,51.18319299
